trade_id,client_id,instrument,side,quantity,price,timestamp,order_type,venue,pnl
TRD001220,NOVA_MACRO_045,GBPUSD,BUY,2706054,1.24208,2025-10-28T19:42:32.524548,MARKET,Currenex,-1156
TRD001221,SUMMIT_ADVISORS_051,AUDUSD,BUY,3137972,0.70155,2025-10-29T08:19:32.524548,MARKET,LMAX,5010
TRD001222,NEXUS_CAPITAL_017,USDJPY,SELL,3514137,145.55556,2025-10-29T08:29:32.524548,MARKET,Currenex,-1946
TRD001223,STERLING_FX_041,EURUSD,BUY,2464399,1.07796,2025-10-29T08:39:32.524548,LIMIT,Hotspot,-1532
TRD001224,ECLIPSE_PARTNERS_092,EURUSD,SELL,3374220,1.07824,2025-10-29T09:31:32.524548,MARKET,EBS,4954
TRD001225,ACME_FX_023,GBPUSD,BUY,4817293,1.24213,2025-10-29T09:45:32.524548,MARKET,EBS,2922
TRD001226,SENTINEL_ASSETS_067,GBPUSD,SELL,1237433,1.24231,2025-10-29T09:53:32.524548,LIMIT,Currenex,2254
TRD001227,ROCKFORD_TRUST_088,USDJPY,SELL,1606526,145.56832,2025-10-29T10:01:32.524548,MARKET,LMAX,1964
TRD001228,CORNERSTONE_INV_033,AUDUSD,BUY,3177800,0.70153,2025-10-29T10:14:32.524548,MARKET,EBS,5559
TRD001229,STERLING_FX_041,USDJPY,SELL,822584,145.54421,2025-10-29T10:43:32.524548,LIMIT,LMAX,-710
TRD001230,SUMMIT_ADVISORS_051,GBPUSD,SELL,4084958,1.24214,2025-10-29T10:49:32.524548,MARKET,Hotspot,-6035
TRD001231,VANGUARD_MARKETS_078,GBPUSD,BUY,3209647,1.24219,2025-10-29T11:59:32.524548,LIMIT,EBS,-2310
TRD001232,QUANTUM_FINANCE_015,USDCHF,SELL,1775604,0.83508,2025-10-29T12:31:32.524548,MARKET,Currenex,2587
TRD001233,PINNACLE_WEALTH_064,SPX,BUY,3269818,5190.20644,2025-10-29T13:46:32.524548,LIMIT,EBS,-4130
TRD001234,PHOENIX_CAPITAL_031,SPX,BUY,6173528,5190.75104,2025-10-29T14:21:32.524548,LIMIT,LMAX,4805
TRD001235,CORNERSTONE_INV_033,USDCHF,BUY,2655668,0.83511,2025-10-29T14:25:32.524548,MARKET,Currenex,3768
TRD001236,STERLING_FX_041,USDCHF,SELL,1203154,0.83527,2025-10-29T14:35:32.524548,LIMIT,Currenex,2385
TRD001237,OLYMPUS_VENTURES_024,GBPUSD,SELL,2693599,1.24267,2025-10-29T14:40:32.524548,LIMIT,LMAX,1780
TRD001238,PHOENIX_CAPITAL_031,GBPUSD,BUY,5081428,1.2423,2025-10-29T15:15:32.524548,LIMIT,LMAX,4646
TRD001239,ACME_FX_023,GBPUSD,SELL,2938466,1.24242,2025-10-29T16:45:32.524548,MARKET,LMAX,5847
TRD001240,ECLIPSE_PARTNERS_092,USDJPY,BUY,3959541,145.61688,2025-10-29T17:31:32.524548,LIMIT,Currenex,-4129
TRD001241,VANGUARD_MARKETS_078,EURUSD,SELL,3638969,1.07803,2025-10-29T17:33:32.524548,MARKET,EBS,4061
TRD001242,ATLAS_BOND_012,USDCHF,SELL,3715581,0.83508,2025-10-29T18:08:32.524548,LIMIT,Hotspot,5970
TRD001243,STERLING_FX_041,GBPUSD,BUY,1422420,1.2419,2025-10-29T18:51:32.524548,MARKET,Currenex,2664
TRD001244,HORIZON_GLOBAL_056,GBPUSD,BUY,3885440,1.24223,2025-10-29T18:59:32.524548,LIMIT,Hotspot,3750
TRD001245,PINNACLE_WEALTH_064,SPX,BUY,2568703,5191.27046,2025-10-30T08:16:32.524548,MARKET,LMAX,4358
TRD001246,PHOENIX_CAPITAL_031,GBPUSD,SELL,5648545,1.24216,2025-10-30T08:46:32.524548,MARKET,LMAX,5449
TRD001247,CORNERSTONE_INV_033,USDCHF,SELL,2940813,0.83535,2025-10-30T09:39:32.524548,LIMIT,EBS,-2149
TRD001248,PINNACLE_WEALTH_064,EURUSD,BUY,4061792,1.07819,2025-10-30T10:02:32.524548,LIMIT,Currenex,-3573
TRD001249,CORNERSTONE_INV_033,USDJPY,SELL,4148719,145.57534,2025-10-30T10:08:32.524548,LIMIT,EBS,7169
TRD001250,PINNACLE_WEALTH_064,SPX,SELL,3058524,5188.83976,2025-10-30T10:10:32.524548,MARKET,Currenex,2238
TRD001251,NOVA_MACRO_045,AUDUSD,SELL,2469235,0.70138,2025-10-30T10:16:32.524548,LIMIT,Currenex,2897
TRD001252,QUANTUM_FINANCE_015,USDCHF,SELL,2283492,0.83516,2025-10-30T10:52:32.524548,LIMIT,EBS,3902
TRD001253,PHOENIX_CAPITAL_031,GBPUSD,SELL,5344791,1.2421,2025-10-30T11:26:32.524548,MARKET,Hotspot,7475
TRD001254,QUANTUM_FINANCE_015,USDCHF,SELL,2279870,0.83524,2025-10-30T13:32:32.524548,LIMIT,EBS,-2270
TRD001255,PHOENIX_CAPITAL_031,SPX,SELL,5325696,5193.49568,2025-10-30T13:59:32.524548,MARKET,Currenex,5606
TRD001256,NEXUS_CAPITAL_017,AUDUSD,SELL,3748201,0.70144,2025-10-30T14:14:32.524548,MARKET,Hotspot,3777
TRD001257,HORIZON_GLOBAL_056,EURUSD,SELL,2836928,1.07828,2025-10-30T14:38:32.524548,LIMIT,Currenex,-986
TRD001258,ECLIPSE_PARTNERS_092,EURUSD,SELL,3515315,1.07865,2025-10-30T15:52:32.524548,LIMIT,LMAX,6239
TRD001259,ROCKFORD_TRUST_088,USDJPY,BUY,1004495,145.57235,2025-10-30T16:44:32.524548,MARKET,Hotspot,-1374
TRD001260,APEX_TRADING_089,AUDUSD,BUY,6249774,0.70166,2025-10-30T17:30:32.524548,LIMIT,LMAX,-6782
TRD001261,NOVA_MACRO_045,USDCHF,BUY,2579852,0.83522,2025-10-30T17:43:32.524548,MARKET,LMAX,4654
TRD001262,TITAN_EQ_008,USDJPY,SELL,1867012,145.59256,2025-10-30T18:05:32.524548,MARKET,EBS,-1124
TRD001263,SENTINEL_ASSETS_067,USDCHF,BUY,874961,0.83543,2025-10-30T19:16:32.524548,MARKET,Hotspot,-1084
TRD001264,OLYMPUS_VENTURES_024,GBPUSD,SELL,1758863,1.24218,2025-10-31T08:13:32.524548,LIMIT,LMAX,3242
TRD001265,PHOENIX_CAPITAL_031,SPX,BUY,3673274,5190.52952,2025-10-31T08:18:32.524548,LIMIT,Hotspot,-3989
TRD001266,ACME_FX_023,USDJPY,BUY,6199220,145.5552,2025-10-31T08:46:32.524548,MARKET,Hotspot,-5279
TRD001267,PINNACLE_WEALTH_064,GBPUSD,SELL,4298289,1.24223,2025-10-31T08:58:32.524548,LIMIT,Currenex,3680
TRD001268,VANGUARD_MARKETS_078,EURUSD,BUY,3604761,1.07819,2025-10-31T09:05:32.524548,MARKET,LMAX,-2894
TRD001269,VANGUARD_MARKETS_078,USDJPY,SELL,4005622,145.56563,2025-10-31T09:07:32.524548,LIMIT,EBS,6557
TRD001270,ACME_FX_023,GBPUSD,SELL,5390466,1.24224,2025-10-31T09:20:32.524548,MARKET,Currenex,-4078
TRD001271,PHOENIX_CAPITAL_031,SPX,BUY,5486487,5192.05459,2025-10-31T09:44:32.524548,MARKET,Hotspot,6981
TRD001272,ROCKFORD_TRUST_088,EURUSD,BUY,1508169,1.07835,2025-10-31T10:43:32.524548,MARKET,LMAX,1270
TRD001273,APEX_TRADING_089,GBPUSD,BUY,6096294,1.24208,2025-10-31T10:46:32.524548,MARKET,LMAX,5256
TRD001274,STERLING_FX_041,GBPUSD,SELL,953015,1.24209,2025-10-31T10:57:32.524548,LIMIT,EBS,-627
TRD001275,SUMMIT_ADVISORS_051,EURUSD,SELL,4973759,1.07837,2025-10-31T11:23:32.524548,LIMIT,LMAX,2881
TRD001276,ECLIPSE_PARTNERS_092,EURUSD,SELL,3082483,1.07775,2025-10-31T12:41:32.524548,MARKET,Hotspot,-940
TRD001277,ACME_FX_023,EURUSD,SELL,3620090,1.07842,2025-10-31T13:19:32.524548,LIMIT,LMAX,3173
TRD001278,CORNERSTONE_INV_033,USDCHF,BUY,4756359,0.83539,2025-10-31T13:35:32.524548,LIMIT,LMAX,5228
TRD001279,PHOENIX_CAPITAL_031,EURUSD,BUY,5515890,1.07851,2025-10-31T13:42:32.524548,MARKET,Currenex,6219
TRD001280,SENTINEL_ASSETS_067,EURUSD,SELL,1218980,1.07784,2025-10-31T13:46:32.524548,LIMIT,LMAX,2413
TRD001281,NEXUS_CAPITAL_017,USDJPY,BUY,3366496,145.52063,2025-10-31T13:47:32.524548,LIMIT,Hotspot,-4512
TRD001282,TITAN_EQ_008,AUDUSD,SELL,1807001,0.70156,2025-10-31T14:38:32.524548,LIMIT,EBS,3351
TRD001283,NOVA_MACRO_045,USDCHF,SELL,2692472,0.8353,2025-10-31T14:58:32.524548,MARKET,EBS,1559
TRD001284,ECLIPSE_PARTNERS_092,EURUSD,SELL,3737024,1.07823,2025-10-31T15:01:32.524548,MARKET,Hotspot,3529
TRD001285,SUMMIT_ADVISORS_051,AUDUSD,SELL,4172363,0.70164,2025-10-31T15:02:32.524548,MARKET,Currenex,2244
TRD001286,TITAN_EQ_008,AUDUSD,BUY,1578614,0.70124,2025-10-31T15:34:32.524548,MARKET,Hotspot,-2241
TRD001287,ECLIPSE_PARTNERS_092,AUDUSD,BUY,3012059,0.70168,2025-10-31T15:54:32.524548,LIMIT,EBS,3154
TRD001288,APEX_TRADING_089,AUDUSD,SELL,4217630,0.7014,2025-10-31T16:21:32.524548,MARKET,EBS,-2309
TRD001289,PINNACLE_WEALTH_064,SPX,BUY,3399902,5189.79231,2025-10-31T16:23:32.524548,LIMIT,LMAX,2885
TRD001290,HORIZON_GLOBAL_056,GBPUSD,BUY,2598885,1.24237,2025-10-31T17:07:32.524548,MARKET,LMAX,-2212
TRD001291,MERIDIAN_FUND_052,AUDUSD,SELL,4763893,0.70132,2025-10-31T17:47:32.524548,LIMIT,Hotspot,4041
TRD001292,SENTINEL_ASSETS_067,USDCHF,SELL,1899155,0.83509,2025-10-31T17:58:32.524548,MARKET,Hotspot,-1483
TRD001293,ACME_FX_023,GBPUSD,BUY,4980226,1.24235,2025-10-31T18:53:32.524548,LIMIT,LMAX,9139
TRD001294,MERIDIAN_FUND_052,USDJPY,SELL,3385329,145.57379,2025-10-31T19:01:32.524548,MARKET,LMAX,3930
TRD001295,PINNACLE_WEALTH_064,EURUSD,SELL,3119995,1.07828,2025-10-31T19:05:32.524548,LIMIT,LMAX,-1960
TRD001296,SENTINEL_ASSETS_067,EURUSD,BUY,1518154,1.07841,2025-10-31T19:31:32.524548,LIMIT,Hotspot,1090
TRD001297,CORNERSTONE_INV_033,USDCHF,SELL,3818923,0.83517,2025-10-31T19:33:32.524548,MARKET,Hotspot,-3174
TRD001298,OLYMPUS_VENTURES_024,SPX,SELL,2880857,5189.15082,2025-10-31T19:54:32.524548,LIMIT,LMAX,4733
TRD001299,ECLIPSE_PARTNERS_092,USDJPY,SELL,4563541,145.60785,2025-11-01T08:06:32.524548,LIMIT,EBS,5029
TRD001300,TITAN_EQ_008,USDJPY,SELL,1329179,145.53888,2025-11-01T08:41:32.524548,MARKET,Hotspot,2295
TRD001301,PHOENIX_CAPITAL_031,SPX,SELL,5333729,5190.48521,2025-11-01T09:09:32.524548,LIMIT,LMAX,-5987
TRD001302,VANGUARD_MARKETS_078,USDJPY,BUY,3757597,145.62086,2025-11-01T09:33:32.524548,MARKET,LMAX,-4487
TRD001303,ACME_FX_023,USDJPY,SELL,5305281,145.51383,2025-11-01T10:39:32.524548,MARKET,LMAX,6036
TRD001304,VANGUARD_MARKETS_078,GBPUSD,BUY,4656453,1.24193,2025-11-01T10:55:32.524548,LIMIT,LMAX,-4583
TRD001305,QUANTUM_FINANCE_015,GBPUSD,BUY,1860831,1.24227,2025-11-01T10:59:32.524548,LIMIT,Currenex,1762
TRD001306,MERIDIAN_FUND_052,EURUSD,BUY,3104402,1.07818,2025-11-01T11:16:32.524548,LIMIT,Hotspot,4324
TRD001307,QUANTUM_FINANCE_015,GBPUSD,BUY,2296170,1.24203,2025-11-01T11:29:32.524548,MARKET,LMAX,2454
TRD001308,PINNACLE_WEALTH_064,GBPUSD,BUY,5831464,1.2421,2025-11-01T12:49:32.524548,MARKET,Hotspot,5912
TRD001309,STERLING_FX_041,USDJPY,SELL,1327075,145.55071,2025-11-01T13:08:32.524548,LIMIT,EBS,-1940
TRD001310,SUMMIT_ADVISORS_051,GBPUSD,BUY,3464562,1.24264,2025-11-01T13:59:32.524548,LIMIT,Hotspot,-2523
TRD001311,TITAN_EQ_008,USDCHF,BUY,1773901,0.83509,2025-11-01T15:20:32.524548,MARKET,Currenex,1343
TRD001312,MERIDIAN_FUND_052,AUDUSD,SELL,4899297,0.7018,2025-11-01T15:35:32.524548,MARKET,Hotspot,5836
TRD001313,ZEUS_COMM_019,OIL,BUY,1524709,82.88318,2025-11-01T17:54:32.524548,LIMIT,Hotspot,-740
TRD001314,ZEUS_COMM_019,OIL,BUY,3366961,82.90229,2025-11-01T18:24:32.524548,MARKET,LMAX,4500
TRD001315,APEX_TRADING_089,AUDUSD,SELL,5181601,0.70155,2025-11-01T18:46:32.524548,MARKET,Currenex,-4563
TRD001316,QUANTUM_FINANCE_015,USDCHF,SELL,1922586,0.83518,2025-11-01T18:51:32.524548,LIMIT,Currenex,1577
TRD001317,ACME_FX_023,GBPUSD,BUY,2960771,1.24225,2025-11-01T19:16:32.524548,MARKET,Hotspot,-1691
TRD001318,APEX_TRADING_089,GBPUSD,SELL,5494193,1.24158,2025-11-02T08:23:32.524548,MARKET,Currenex,9921
TRD001319,SENTINEL_ASSETS_067,EURUSD,BUY,897516,1.07832,2025-11-02T08:47:32.524548,MARKET,EBS,1320
TRD001320,APEX_TRADING_089,USDCHF,SELL,3324905,0.83508,2025-11-02T09:43:32.524548,LIMIT,Currenex,5096
TRD001321,PINNACLE_WEALTH_064,GBPUSD,BUY,2291323,1.24168,2025-11-02T12:05:32.524548,MARKET,LMAX,3759
TRD001322,SUMMIT_ADVISORS_051,AUDUSD,BUY,3557875,0.70147,2025-11-02T13:18:32.524548,LIMIT,Hotspot,3985
TRD001323,ROCKFORD_TRUST_088,GBPUSD,BUY,1133042,1.24253,2025-11-02T13:25:32.524548,MARKET,LMAX,1302
TRD001324,ATLAS_BOND_012,EURUSD,SELL,3665264,1.0783,2025-11-02T14:43:32.524548,MARKET,LMAX,5551
TRD001325,HORIZON_GLOBAL_056,USDJPY,SELL,1555404,145.5669,2025-11-02T14:46:32.524548,MARKET,LMAX,2592
TRD001326,PHOENIX_CAPITAL_031,GBPUSD,SELL,2914811,1.24201,2025-11-02T15:49:32.524548,MARKET,LMAX,2612
TRD001327,ATLAS_BOND_012,AUDUSD,BUY,5300765,0.70141,2025-11-02T15:55:32.524548,MARKET,Currenex,5516
TRD001328,PINNACLE_WEALTH_064,EURUSD,SELL,3339029,1.07854,2025-11-02T16:22:32.524548,MARKET,Hotspot,2300
TRD001329,APEX_TRADING_089,USDCHF,SELL,6324375,0.83558,2025-11-02T16:29:32.524548,LIMIT,EBS,9823
TRD001330,ROCKFORD_TRUST_088,USDJPY,BUY,1504953,145.56277,2025-11-02T17:12:32.524548,MARKET,Hotspot,2166
TRD001331,ECLIPSE_PARTNERS_092,EURUSD,BUY,3180605,1.07846,2025-11-02T18:03:32.524548,MARKET,Currenex,4343
TRD001332,MERIDIAN_FUND_052,AUDUSD,SELL,4072513,0.70151,2025-11-02T18:38:32.524548,LIMIT,LMAX,4337
TRD001333,SENTINEL_ASSETS_067,USDCHF,SELL,1069595,0.83513,2025-11-02T19:28:32.524548,LIMIT,Currenex,925
TRD001334,ACME_FX_023,GBPUSD,SELL,5515005,1.24254,2025-11-03T08:22:32.524548,MARKET,Currenex,9136
TRD001335,NOVA_MACRO_045,GBPUSD,SELL,1674551,1.2425,2025-11-03T08:48:32.524548,LIMIT,EBS,-2022
TRD001336,PINNACLE_WEALTH_064,GBPUSD,BUY,2859221,1.24239,2025-11-03T09:14:32.524548,LIMIT,Hotspot,5229
TRD001337,QUANTUM_FINANCE_015,USDCHF,BUY,1147296,0.83554,2025-11-03T09:14:32.524548,LIMIT,LMAX,-353
TRD001338,ATLAS_BOND_012,USDCHF,BUY,6307863,0.83528,2025-11-03T09:16:32.524548,MARKET,Hotspot,-3975
TRD001339,NOVA_MACRO_045,GBPUSD,BUY,2487157,1.24194,2025-11-03T09:23:32.524548,LIMIT,EBS,1930
TRD001340,QUANTUM_FINANCE_015,AUDUSD,SELL,1666660,0.70145,2025-11-03T09:50:32.524548,MARKET,EBS,1078
TRD001341,APEX_TRADING_089,AUDUSD,SELL,4278526,0.70145,2025-11-03T11:12:32.524548,MARKET,EBS,2582
TRD001342,APEX_TRADING_089,AUDUSD,BUY,5327190,0.70169,2025-11-03T11:44:32.524548,LIMIT,Hotspot,-7282
TRD001343,APEX_TRADING_089,GBPUSD,BUY,2128628,1.24235,2025-11-03T11:55:32.524548,MARKET,LMAX,3486
TRD001344,OLYMPUS_VENTURES_024,EURUSD,SELL,2734727,1.07801,2025-11-03T12:18:32.524548,LIMIT,Currenex,5387
TRD001345,OLYMPUS_VENTURES_024,SPX,BUY,1616091,5190.2635,2025-11-03T12:50:32.524548,MARKET,Currenex,1637
TRD001346,ATLAS_BOND_012,EURUSD,BUY,5409708,1.07805,2025-11-03T13:39:32.524548,LIMIT,EBS,-6928
TRD001347,TITAN_EQ_008,AUDUSD,BUY,1170423,0.70154,2025-11-03T15:15:32.524548,MARKET,Hotspot,-1669
TRD001348,ACME_FX_023,GBPUSD,SELL,5217752,1.24215,2025-11-03T15:15:32.524548,MARKET,LMAX,9004
TRD001349,HORIZON_GLOBAL_056,EURUSD,BUY,3332004,1.07782,2025-11-03T15:34:32.524548,LIMIT,LMAX,4392
TRD001350,ATLAS_BOND_012,USDCHF,BUY,4534206,0.83542,2025-11-03T16:14:32.524548,MARKET,Hotspot,9017
TRD001351,HORIZON_GLOBAL_056,EURUSD,SELL,3688372,1.07826,2025-11-03T17:38:32.524548,MARKET,EBS,-1398
TRD001352,QUANTUM_FINANCE_015,AUDUSD,SELL,2154846,0.70152,2025-11-03T17:50:32.524548,MARKET,EBS,-1893
TRD001353,ATLAS_BOND_012,AUDUSD,SELL,3005034,0.7016,2025-11-03T18:08:32.524548,LIMIT,Currenex,-4315
TRD001354,VANGUARD_MARKETS_078,USDJPY,BUY,4799193,145.5626,2025-11-03T18:19:32.524548,MARKET,Currenex,6383
TRD001355,NOVA_MACRO_045,AUDUSD,BUY,1857423,0.7014,2025-11-03T18:34:32.524548,MARKET,LMAX,-687
TRD001356,NEXUS_CAPITAL_017,AUDUSD,SELL,3636469,0.70145,2025-11-03T19:08:32.524548,MARKET,Hotspot,3159
TRD001357,ACME_FX_023,GBPUSD,SELL,4579615,1.24262,2025-11-04T08:07:32.524548,MARKET,LMAX,3428
TRD001358,PINNACLE_WEALTH_064,EURUSD,SELL,2368262,1.07827,2025-11-04T08:09:32.524548,LIMIT,Hotspot,-2147
TRD001359,NEXUS_CAPITAL_017,GBPUSD,SELL,2464711,1.24255,2025-11-04T08:10:32.524548,MARKET,LMAX,-2580
TRD001360,ACME_FX_023,GBPUSD,BUY,5856573,1.24195,2025-11-04T09:27:32.524548,LIMIT,EBS,-7719
TRD001361,TITAN_EQ_008,USDCHF,SELL,973989,0.83509,2025-11-04T09:30:32.524548,MARKET,Currenex,1114
TRD001362,PINNACLE_WEALTH_064,GBPUSD,BUY,6239921,1.24211,2025-11-04T10:12:32.524548,LIMIT,Currenex,-4665
TRD001363,OLYMPUS_VENTURES_024,SPX,BUY,1536471,5189.3858,2025-11-04T11:30:32.524548,LIMIT,EBS,1256
TRD001364,PINNACLE_WEALTH_064,SPX,SELL,5783270,5193.07031,2025-11-04T12:08:32.524548,LIMIT,LMAX,-6436
TRD001365,MERIDIAN_FUND_052,AUDUSD,SELL,4615006,0.70133,2025-11-04T12:21:32.524548,LIMIT,EBS,-3102
TRD001366,NOVA_MACRO_045,USDCHF,BUY,1581425,0.83493,2025-11-04T12:41:32.524548,MARKET,Currenex,-2343
TRD001367,PINNACLE_WEALTH_064,SPX,BUY,2781328,5191.62095,2025-11-04T13:37:32.524548,LIMIT,Hotspot,-2175
TRD001368,VANGUARD_MARKETS_078,GBPUSD,SELL,3117540,1.24231,2025-11-04T13:38:32.524548,LIMIT,Currenex,-1678
TRD001369,CORNERSTONE_INV_033,AUDUSD,SELL,3691947,0.70142,2025-11-04T13:48:32.524548,MARKET,EBS,3291
TRD001370,TITAN_EQ_008,AUDUSD,BUY,1300808,0.70137,2025-11-04T13:57:32.524548,LIMIT,Currenex,-688
TRD001371,QUANTUM_FINANCE_015,AUDUSD,SELL,2434327,0.70141,2025-11-04T14:48:32.524548,MARKET,EBS,3285
TRD001372,MERIDIAN_FUND_052,AUDUSD,SELL,3422237,0.70138,2025-11-04T15:01:32.524548,LIMIT,LMAX,4970
TRD001373,CORNERSTONE_INV_033,USDCHF,BUY,4908574,0.83515,2025-11-04T15:21:32.524548,LIMIT,Hotspot,5067
TRD001374,CORNERSTONE_INV_033,AUDUSD,BUY,2343822,0.70129,2025-11-04T16:06:32.524548,MARKET,EBS,-1144
TRD001375,MERIDIAN_FUND_052,EURUSD,SELL,3663727,1.07827,2025-11-04T16:23:32.524548,LIMIT,EBS,6703
TRD001376,TITAN_EQ_008,AUDUSD,SELL,1000451,0.70152,2025-11-04T17:30:32.524548,MARKET,Hotspot,1798
TRD001377,ECLIPSE_PARTNERS_092,EURUSD,BUY,4049940,1.07852,2025-11-04T17:34:32.524548,MARKET,LMAX,-1676
TRD001378,HORIZON_GLOBAL_056,GBPUSD,BUY,3073930,1.24198,2025-11-04T18:04:32.524548,LIMIT,EBS,-4347
TRD001379,PINNACLE_WEALTH_064,SPX,BUY,5250813,5188.87472,2025-11-04T18:16:32.524548,LIMIT,Hotspot,3364
TRD001380,ECLIPSE_PARTNERS_092,EURUSD,SELL,4346880,1.07808,2025-11-04T18:27:32.524548,LIMIT,Currenex,-4431
TRD001381,SENTINEL_ASSETS_067,USDCHF,SELL,1173628,0.83551,2025-11-04T18:47:32.524548,LIMIT,Hotspot,-829
TRD001382,ROCKFORD_TRUST_088,EURUSD,SELL,1977280,1.07782,2025-11-04T18:54:32.524548,MARKET,EBS,-2843
TRD001383,OLYMPUS_VENTURES_024,EURUSD,SELL,2520250,1.07808,2025-11-04T19:22:32.524548,LIMIT,LMAX,4707
TRD001384,NOVA_MACRO_045,USDCHF,BUY,2478956,0.83554,2025-11-05T09:19:32.524548,LIMIT,LMAX,2088
TRD001385,STERLING_FX_041,USDJPY,BUY,2351597,145.56497,2025-11-05T09:21:32.524548,MARKET,Hotspot,-3123
TRD001386,HORIZON_GLOBAL_056,USDJPY,BUY,2739870,145.62233,2025-11-05T09:29:32.524548,LIMIT,Hotspot,3501
TRD001387,OLYMPUS_VENTURES_024,EURUSD,SELL,2974488,1.0782,2025-11-05T09:51:32.524548,MARKET,Hotspot,-4381
TRD001388,MERIDIAN_FUND_052,EURUSD,SELL,3259321,1.07773,2025-11-05T09:54:32.524548,MARKET,Hotspot,3462
TRD001389,SENTINEL_ASSETS_067,EURUSD,BUY,994721,1.07834,2025-11-05T11:02:32.524548,MARKET,Currenex,575
TRD001390,ROCKFORD_TRUST_088,GBPUSD,BUY,959946,1.24204,2025-11-05T11:27:32.524548,MARKET,EBS,1841
TRD001391,APEX_TRADING_089,USDCHF,SELL,5298754,0.83567,2025-11-05T12:31:32.524548,MARKET,EBS,4599
TRD001392,MERIDIAN_FUND_052,AUDUSD,BUY,3593337,0.70136,2025-11-05T12:47:32.524548,LIMIT,Hotspot,-1597
TRD001393,HORIZON_GLOBAL_056,GBPUSD,SELL,3559558,1.24246,2025-11-05T13:58:32.524548,LIMIT,LMAX,-1303
TRD001394,PINNACLE_WEALTH_064,SPX,BUY,2595691,5190.83751,2025-11-05T14:07:32.524548,MARKET,Hotspot,4478
TRD001395,MERIDIAN_FUND_052,AUDUSD,BUY,4258464,0.70153,2025-11-05T14:08:32.524548,LIMIT,EBS,4805
TRD001396,APEX_TRADING_089,GBPUSD,SELL,2799953,1.24238,2025-11-05T14:41:32.524548,MARKET,EBS,-1745
TRD001397,ACME_FX_023,EURUSD,SELL,4130516,1.07846,2025-11-05T17:09:32.524548,MARKET,Currenex,7679
TRD001398,STERLING_FX_041,EURUSD,SELL,1159328,1.07786,2025-11-05T17:27:32.524548,LIMIT,LMAX,2216
TRD001399,PHOENIX_CAPITAL_031,GBPUSD,BUY,4534149,1.24216,2025-11-05T18:34:32.524548,LIMIT,Hotspot,2280
TRD001400,ZEUS_COMM_019,AUDUSD,SELL,2194233,0.70176,2025-11-05T18:34:32.524548,LIMIT,Currenex,4279
TRD001401,NEXUS_CAPITAL_017,GBPUSD,BUY,1954261,1.24223,2025-11-05T19:25:32.524548,MARKET,Currenex,1233
TRD001402,PHOENIX_CAPITAL_031,SPX,SELL,6467624,5191.57539,2025-11-05T19:27:32.524548,LIMIT,LMAX,-9372
TRD001403,OLYMPUS_VENTURES_024,GBPUSD,BUY,1961975,1.24199,2025-11-05T19:47:32.524548,LIMIT,Hotspot,2442
TRD001404,NEXUS_CAPITAL_017,AUDUSD,BUY,3117029,0.70153,2025-11-06T09:15:32.524548,LIMIT,Hotspot,-2812
TRD001405,NOVA_MACRO_045,USDCHF,SELL,1844265,0.8351,2025-11-06T09:27:32.524548,MARKET,Currenex,-2564
TRD001406,ECLIPSE_PARTNERS_092,AUDUSD,SELL,4536040,0.70148,2025-11-06T10:12:32.524548,LIMIT,Hotspot,-6480
TRD001407,STERLING_FX_041,USDCHF,BUY,2561634,0.83524,2025-11-06T10:25:32.524548,MARKET,EBS,-3780
TRD001408,CORNERSTONE_INV_033,USDCHF,SELL,2385647,0.8348,2025-11-06T10:26:32.524548,MARKET,Hotspot,1984
TRD001409,QUANTUM_FINANCE_015,GBPUSD,SELL,2181321,1.24221,2025-11-06T11:13:32.524548,LIMIT,Currenex,-2611
TRD001410,HORIZON_GLOBAL_056,EURUSD,SELL,3239447,1.07809,2025-11-06T12:17:32.524548,MARKET,Currenex,-3456
TRD001411,SENTINEL_ASSETS_067,USDCHF,SELL,1429274,0.83548,2025-11-06T12:20:32.524548,MARKET,EBS,-1962
TRD001412,ROCKFORD_TRUST_088,USDJPY,SELL,902452,145.57084,2025-11-06T14:29:32.524548,LIMIT,EBS,628
TRD001413,OLYMPUS_VENTURES_024,SPX,SELL,2128985,5190.98635,2025-11-06T15:25:32.524548,MARKET,EBS,3909
TRD001414,QUANTUM_FINANCE_015,AUDUSD,BUY,2200894,0.70155,2025-11-06T16:29:32.524548,MARKET,Hotspot,1167
TRD001415,CORNERSTONE_INV_033,USDCHF,SELL,2484044,0.83495,2025-11-06T16:44:32.524548,LIMIT,Currenex,-895
TRD001416,HORIZON_GLOBAL_056,EURUSD,SELL,2931999,1.07806,2025-11-06T16:46:32.524548,MARKET,Hotspot,2673
TRD001417,PHOENIX_CAPITAL_031,SPX,BUY,2959774,5191.11348,2025-11-06T17:27:32.524548,MARKET,Currenex,-1161
TRD001418,SENTINEL_ASSETS_067,USDCHF,SELL,1180130,0.83514,2025-11-06T18:02:32.524548,LIMIT,LMAX,-1425
TRD001419,SENTINEL_ASSETS_067,USDCHF,BUY,1134006,0.83518,2025-11-06T18:07:32.524548,MARKET,LMAX,1989
TRD001420,TITAN_EQ_008,AUDUSD,BUY,1523012,0.7015,2025-11-06T18:18:32.524548,MARKET,Hotspot,-821
TRD001421,OLYMPUS_VENTURES_024,GBPUSD,SELL,2396887,1.24201,2025-11-06T18:45:32.524548,LIMIT,Currenex,1715
